year,county,dem,rep,dem_v,dem_s,rep_v,rep_s
2020,46043,Joseph R. Biden, Jr.,Donald J. Trump,216,12.65%,1468,86.00%
2020,46045,Joseph R. Biden, Jr.,Donald J. Trump,417,21.01%,1538,77.48%
2020,46047,Joseph R. Biden, Jr.,Donald J. Trump,1053,26.05%,2878,71.20%
2020,46049,Joseph R. Biden, Jr.,Donald J. Trump,198,16.75%,964,81.56%
2020,46051,Joseph R. Biden, Jr.,Donald J. Trump,1056,28.20%,2618,69.91%
2020,46053,Joseph R. Biden, Jr.,Donald J. Trump,455,20.15%,1771,78.43%
2020,46055,Joseph R. Biden, Jr.,Donald J. Trump,105,9.23%,1026,90.24%
2020,46057,Joseph R. Biden, Jr.,Donald J. Trump,647,20.99%,2372,76.94%
2020,46059,Joseph R. Biden, Jr.,Donald J. Trump,373,20.32%,1433,78.05%
2020,46061,Joseph R. Biden, Jr.,Donald J. Trump,557,23.32%,1793,75.08%
2020,46063,Joseph R. Biden, Jr.,Donald J. Trump,49,6.03%,748,92.00%
2020,46065,Joseph R. Biden, Jr.,Donald J. Trump,2953,33.85%,5522,63.30%
2020,46067,Joseph R. Biden, Jr.,Donald J. Trump,762,20.23%,2944,78.15%
2020,46069,Joseph R. Biden, Jr.,Donald J. Trump,136,19.15%,564,79.44%
2020,46071,Joseph R. Biden, Jr.,Donald J. Trump,359,32.20%,738,66.19%
2020,46073,Joseph R. Biden, Jr.,Donald J. Trump,270,26.84%,721,71.67%
2020,46075,Joseph R. Biden, Jr.,Donald J. Trump,90,15.03%,498,83.14%
2020,46077,Joseph R. Biden, Jr.,Donald J. Trump,819,29.47%,1904,68.51%
2020,46079,Joseph R. Biden, Jr.,Donald J. Trump,2068,35.21%,3681,62.68%
2020,46081,Joseph R. Biden, Jr.,Donald J. Trump,4537,32.81%,8753,63.30%
2020,46083,Joseph R. Biden, Jr.,Donald J. Trump,11981,36.98%,19617,60.55%
2020,46085,Joseph R. Biden, Jr.,Donald J. Trump,525,32.87%,1042,65.25%
2020,46087,Joseph R. Biden, Jr.,Donald J. Trump,769,26.52%,2068,71.31%
2020,46089,Joseph R. Biden, Jr.,Donald J. Trump,222,16.77%,1075,81.19%
2020,46091,Joseph R. Biden, Jr.,Donald J. Trump,858,39.39%,1287,59.09%
2020,46093,Joseph R. Biden, Jr.,Donald J. Trump,3285,24.03%,9875,72.24%
2020,46095,Joseph R. Biden, Jr.,Donald J. Trump,298,38.75%,449,58.39%
2020,46097,Joseph R. Biden, Jr.,Donald J. Trump,320,28.12%,787,69.16%
2020,46099,Joseph R. Biden, Jr.,Donald J. Trump,40482,43.85%,49249,53.34%
2020,46101,Joseph R. Biden, Jr.,Donald J. Trump,1179,36.77%,1951,60.85%
2020,46103,Joseph R. Biden, Jr.,Donald J. Trump,20606,35.83%,35063,60.96%
2020,46105,Joseph R. Biden, Jr.,Donald J. Trump,239,14.32%,1401,83.94%
2020,46107,Joseph R. Biden, Jr.,Donald J. Trump,227,16.45%,1139,82.54%
2020,46109,Joseph R. Biden, Jr.,Donald J. Trump,1828,42.44%,2404,55.82%
2020,46111,Joseph R. Biden, Jr.,Donald J. Trump,257,21.69%,905,76.37%
2020,46115,Joseph R. Biden, Jr.,Donald J. Trump,998,31.55%,2104,66.52%
2020,46117,Joseph R. Biden, Jr.,Donald J. Trump,421,25.48%,1203,72.82%
2020,46119,Joseph R. Biden, Jr.,Donald J. Trump,185,19.89%,726,78.06%
2020,46121,Joseph R. Biden, Jr.,Donald J. Trump,1963,77.31%,532,20.95%
2020,46123,Joseph R. Biden, Jr.,Donald J. Trump,495,18.36%,2161,80.16%
2020,46125,Joseph R. Biden, Jr.,Donald J. Trump,1139,25.04%,3290,72.34%
2020,46127,Joseph R. Biden, Jr.,Donald J. Trump,2725,30.77%,5944,67.13%
2020,46129,Joseph R. Biden, Jr.,Donald J. Trump,565,21.90%,1966,76.20%
2020,46135,Joseph R. Biden, Jr.,Donald J. Trump,4016,36.84%,6581,60.38%
2020,46137,Joseph R. Biden, Jr.,Donald J. Trump,481,53.09%,404,44.59%
2020,47001,Joseph R. Biden, Jr.,Donald J. Trump,11741,33.01%,23184,65.18%
2020,47003,Joseph R. Biden, Jr.,Donald J. Trump,4453,23.33%,14354,75.20%
2020,47005,Joseph R. Biden, Jr.,Donald J. Trump,1529,21.06%,5668,78.07%
2020,47007,Joseph R. Biden, Jr.,Donald J. Trump,971,16.86%,4725,82.06%
2020,47009,Joseph R. Biden, Jr.,Donald J. Trump,17932,26.92%,47369,71.12%
2020,47011,Joseph R. Biden, Jr.,Donald J. Trump,9851,21.48%,35204,76.76%
2020,47013,Joseph R. Biden, Jr.,Donald J. Trump,2441,16.35%,12331,82.58%
2020,47015,Joseph R. Biden, Jr.,Donald J. Trump,1261,19.23%,5190,79.15%
2020,47017,Joseph R. Biden, Jr.,Donald J. Trump,2559,21.50%,9205,77.32%
2020,47019,Joseph R. Biden, Jr.,Donald J. Trump,4529,18.49%,19584,79.96%
2020,47021,Joseph R. Biden, Jr.,Donald J. Trump,5514,27.22%,14438,71.26%
2020,47023,Joseph R. Biden, Jr.,Donald J. Trump,1412,18.62%,5952,78.48%
2020,47025,Joseph R. Biden, Jr.,Donald J. Trump,2202,17.01%,10604,81.92%
2020,47027,Joseph R. Biden, Jr.,Donald J. Trump,735,20.96%,2733,77.95%
2020,47029,Joseph R. Biden, Jr.,Donald J. Trump,2533,17.05%,12162,81.85%
2020,47031,Joseph R. Biden, Jr.,Donald J. Trump,5705,23.49%,17883,73.65%
2020,47033,Joseph R. Biden, Jr.,Donald J. Trump,1382,22.60%,4673,76.43%
2020,47035,Joseph R. Biden, Jr.,Donald J. Trump,6728,20.84%,25168,77.97%
2020,47037,Joseph R. Biden, Jr.,Donald J. Trump,199703,64.49%,100218,32.36%
2020,47039,Joseph R. Biden, Jr.,Donald J. Trump,904,17.25%,4229,80.69%
2020,47041,Joseph R. Biden, Jr.,Donald J. Trump,1750,20.56%,6672,78.37%
2020,47043,Joseph R. Biden, Jr.,Donald J. Trump,6106,25.10%,17643,72.54%
2020,47045,Joseph R. Biden, Jr.,Donald J. Trump,3158,20.94%,11768,78.04%
2020,47047,Joseph R. Biden, Jr.,Donald J. Trump,7027,30.57%,15690,68.26%
2020,47049,Joseph R. Biden, Jr.,Donald J. Trump,1214,13.91%,7441,85.24%
2020,47051,Joseph R. Biden, Jr.,Donald J. Trump,4864,25.42%,13987,73.11%
2020,47053,Joseph R. Biden, Jr.,Donald J. Trump,5771,25.84%,16259,72.80%
2020,47055,Joseph R. Biden, Jr.,Donald J. Trump,3298,24.98%,9784,74.10%
2020,47057,Joseph R. Biden, Jr.,Donald J. Trump,1467,14.48%,8565,84.52%
2020,47059,Joseph R. Biden, Jr.,Donald J. Trump,5199,18.51%,22259,79.25%
2020,47061,Joseph R. Biden, Jr.,Donald J. Trump,988,16.87%,4802,82.02%
2020,47063,Joseph R. Biden, Jr.,Donald J. Trump,5500,22.33%,18811,76.37%
2020,47065,Joseph R. Biden, Jr.,Donald J. Trump,75522,44.14%,92108,53.83%
2020,47067,Joseph R. Biden, Jr.,Donald J. Trump,362,13.19%,2372,86.44%
2020,47069,Joseph R. Biden, Jr.,Donald J. Trump,4180,41.54%,5760,57.24%
2020,47071,Joseph R. Biden, Jr.,Donald J. Trump,1775,15.38%,9559,82.85%
2020,47073,Joseph R. Biden, Jr.,Donald J. Trump,4083,16.45%,20405,82.20%
2020,47075,Joseph R. Biden, Jr.,Donald J. Trump,4012,53.93%,3343,44.94%
2020,47077,Joseph R. Biden, Jr.,Donald J. Trump,2092,17.40%,9797,81.51%
2020,47079,Joseph R. Biden, Jr.,Donald J. Trump,3548,23.58%,11239,74.69%
2020,47081,Joseph R. Biden, Jr.,Donald J. Trump,2130,21.66%,7577,77.06%
2020,47083,Joseph R. Biden, Jr.,Donald J. Trump,871,23.63%,2718,73.74%
2020,47085,Joseph R. Biden, Jr.,Donald J. Trump,2017,24.49%,6120,74.31%
2020,47087,Joseph R. Biden, Jr.,Donald J. Trump,1135,21.32%,4118,77.36%
2020,47089,Joseph R. Biden, Jr.,Donald J. Trump,4654,19.71%,18651,78.98%
2020,47091,Joseph R. Biden, Jr.,Donald J. Trump,1246,15.97%,6468,82.91%
2020,47093,Joseph R. Biden, Jr.,Donald J. Trump,91422,41.45%,124540,56.47%
2020,47095,Joseph R. Biden, Jr.,Donald J. Trump,526,25.86%,1492,73.35%
2020,47097,Joseph R. Biden, Jr.,Donald J. Trump,3193,35.62%,5674,63.29%
2020,47099,Joseph R. Biden, Jr.,Donald J. Trump,3195,17.07%,15334,81.92%
2020,47101,Joseph R. Biden, Jr.,Donald J. Trump,1072,19.11%,4474,79.76%
2020,47103,Joseph R. Biden, Jr.,Donald J. Trump,2919,18.70%,12281,78.68%
2020,47105,Joseph R. Biden, Jr.,Donald J. Trump,6948,23.68%,21713,73.99%
2020,47107,Joseph R. Biden, Jr.,Donald J. Trump,4361,19.09%,18198,79.66%
2020,47109,Joseph R. Biden, Jr.,Donald J. Trump,1943,17.23%,9093,80.65%
2020,47111,Joseph R. Biden, Jr.,Donald J. Trump,1307,13.78%,8096,85.34%
2020,47113,Joseph R. Biden, Jr.,Donald J. Trump,18390,42.82%,23943,55.75%
2020,47115,Joseph R. Biden, Jr.,Donald J. Trump,3177,23.97%,9911,74.77%
2020,47117,Joseph R. Biden, Jr.,Donald J. Trump,3605,24.23%,11043,74.22%
2020,47119,Joseph R. Biden, Jr.,Donald J. Trump,14418,30.90%,31464,67.44%
2020,47121,Joseph R. Biden, Jr.,Donald J. Trump,1008,18.22%,4467,80.75%
2020,47123,Joseph R. Biden, Jr.,Donald J. Trump,3764,18.10%,16783,80.70%
2020,47125,Joseph R. Biden, Jr.,Donald J. Trump,32472,42.30%,42187,54.96%
2020,47127,Joseph R. Biden, Jr.,Donald J. Trump,573,16.19%,2888,81.60%
2020,47129,Joseph R. Biden, Jr.,Donald J. Trump,1167,14.18%,6930,84.22%
2020,47131,Joseph R. Biden, Jr.,Donald J. Trump,2589,19.15%,10790,79.80%
2020,47133,Joseph R. Biden, Jr.,Donald J. Trump,2033,20.26%,7918,78.89%
2020,47135,Joseph R. Biden, Jr.,Donald J. Trump,615,17.94%,2775,80.95%
2020,47137,Joseph R. Biden, Jr.,Donald J. Trump,525,17.91%,2381,81.24%
2020,47139,Joseph R. Biden, Jr.,Donald J. Trump,1492,17.85%,6792,81.24%
2020,47141,Joseph R. Biden, Jr.,Donald J. Trump,9185,27.34%,23759,70.73%
2020,47143,Joseph R. Biden, Jr.,Donald J. Trump,2369,17.37%,11050,81.03%
2020,47145,Joseph R. Biden, Jr.,Donald J. Trump,6043,23.32%,19230,74.20%
2020,47147,Joseph R. Biden, Jr.,Donald J. Trump,8692,25.78%,24536,72.77%
2020,47149,Joseph R. Biden, Jr.,Donald J. Trump,59341,41.24%,81480,56.63%
2020,47151,Joseph R. Biden, Jr.,Donald J. Trump,986,10.89%,8004,88.42%
2020,47153,Joseph R. Biden, Jr.,Donald J. Trump,1298,17.90%,5855,80.74%
2020,47155,Joseph R. Biden, Jr.,Donald J. Trump,8721,20.03%,33783,77.60%
2020,47157,Joseph R. Biden, Jr.,Donald J. Trump,246105,64.42%,129815,33.98%
2020,47159,Joseph R. Biden, Jr.,Donald J. Trump,1802,19.91%,7136,78.84%
2020,47161,Joseph R. Biden, Jr.,Donald J. Trump,1232,19.57%,4950,78.62%
2020,47163,Joseph R. Biden, Jr.,Donald J. Trump,17272,23.23%,55860,75.12%
2020,47165,Joseph R. Biden, Jr.,Donald J. Trump,27680,29.88%,63454,68.50%
2020,47167,Joseph R. Biden, Jr.,Donald J. Trump,6837,25.04%,20070,73.49%
2020,47169,Joseph R. Biden, Jr.,Donald J. Trump,1012,25.31%,2936,73.44%
2020,47171,Joseph R. Biden, Jr.,Donald J. Trump,1615,19.44%,6599,79.44%
2020,47173,Joseph R. Biden, Jr.,Donald J. Trump,1249,15.38%,6803,83.75%
2020,47175,Joseph R. Biden, Jr.,Donald J. Trump,544,18.62%,2342,80.18%
2020,47177,Joseph R. Biden, Jr.,Donald J. Trump,3924,24.51%,11850,74.02%
2020,47179,Joseph R. Biden, Jr.,Donald J. Trump,18638,30.96%,40444,67.18%
2020,47181,Joseph R. Biden, Jr.,Donald J. Trump,820,12.30%,5795,86.89%
2020,47183,Joseph R. Biden, Jr.,Donald J. Trump,3020,21.99%,10396,75.69%
2020,47185,Joseph R. Biden, Jr.,Donald J. Trump,2143,18.02%,9606,80.76%
2020,47187,Joseph R. Biden, Jr.,Donald J. Trump,50161,36.08%,86469,62.20%
2020,47189,Joseph R. Biden, Jr.,Donald J. Trump,22254,29.94%,50296,67.67%
2020,48001,Joseph R. Biden, Jr.,Donald J. Trump,3955,20.57%,15110,78.59%
2020,48003,Joseph R. Biden, Jr.,Donald J. Trump,850,14.50%,4943,84.31%
2020,48005,Joseph R. Biden, Jr.,Donald J. Trump,9143,26.40%,25076,72.40%
2020,48007,Joseph R. Biden, Jr.,Donald J. Trump,2916,23.73%,9239,75.17%
2020,48009,Joseph R. Biden, Jr.,Donald J. Trump,446,9.30%,4300,89.66%
2020,48011,Joseph R. Biden, Jr.,Donald J. Trump,75,6.74%,1035,93.08%
2020,48013,Joseph R. Biden, Jr.,Donald J. Trump,5876,32.40%,12039,66.37%
2020,48015,Joseph R. Biden, Jr.,Donald J. Trump,2951,20.23%,11447,78.48%
2020,48017,Joseph R. Biden, Jr.,Donald J. Trump,409,21.99%,1434,77.10%
2020,48019,Joseph R. Biden, Jr.,Donald J. Trump,2505,19.68%,10057,79.03%
2020,48021,Joseph R. Biden, Jr.,Donald J. Trump,15474,42.09%,20516,55.81%
2020,48023,Joseph R. Biden, Jr.,Donald J. Trump,183,10.75%,1494,87.78%
2020,48025,Joseph R. Biden, Jr.,Donald J. Trump,3288,34.88%,6006,63.72%
2020,48027,Joseph R. Biden, Jr.,Donald J. Trump,57014,44.65%,67893,53.17%
2020,48029,Joseph R. Biden, Jr.,Donald J. Trump,448452,58.20%,308618,40.05%
2020,48031,Joseph R. Biden, Jr.,Donald J. Trump,1911,25.62%,5443,72.97%
2020,48033,Joseph R. Biden, Jr.,Donald J. Trump,16,3.85%,397,95.43%
2020,48035,Joseph R. Biden, Jr.,Donald J. Trump,1561,17.10%,7469,81.84%
2020,48037,Joseph R. Biden, Jr.,Donald J. Trump,10747,28.09%,27116,70.87%
2020,48039,Joseph R. Biden, Jr.,Donald J. Trump,62228,40.15%,90433,58.35%
2020,48041,Joseph R. Biden, Jr.,Donald J. Trump,35349,41.43%,47530,55.71%
2020,48043,Joseph R. Biden, Jr.,Donald J. Trump,2258,46.83%,2461,51.04%
2020,48045,Joseph R. Biden, Jr.,Donald J. Trump,78,10.76%,639,88.14%
2020,48047,Joseph R. Biden, Jr.,Donald J. Trump,1470,59.18%,998,40.18%
2020,48049,Joseph R. Biden, Jr.,Donald J. Trump,2107,13.19%,13698,85.78%
2020,48051,Joseph R. Biden, Jr.,Donald J. Trump,1788,20.77%,6743,78.33%
2020,48053,Joseph R. Biden, Jr.,Donald J. Trump,5639,22.81%,18767,75.93%
2020,48055,Joseph R. Biden, Jr.,Donald J. Trump,6672,44.56%,8031,53.64%
2020,48057,Joseph R. Biden, Jr.,Donald J. Trump,2148,27.34%,5641,71.80%
2020,48059,Joseph R. Biden, Jr.,Donald J. Trump,734,10.73%,6012,87.92%
2020,48061,Joseph R. Biden, Jr.,Donald J. Trump,64063,56.04%,49032,42.89%
2020,48063,Joseph R. Biden, Jr.,Donald J. Trump,1394,27.55%,3626,71.66%
2020,48065,Joseph R. Biden, Jr.,Donald J. Trump,297,9.51%,2779,89.01%
2020,48067,Joseph R. Biden, Jr.,Donald J. Trump,2795,20.07%,11033,79.22%
2020,48069,Joseph R. Biden, Jr.,Donald J. Trump,466,22.37%,1602,76.91%
2020,48071,Joseph R. Biden, Jr.,Donald J. Trump,3997,18.46%,17353,80.15%
2020,48073,Joseph R. Biden, Jr.,Donald J. Trump,4210,21.58%,15101,77.41%
2020,48075,Joseph R. Biden, Jr.,Donald J. Trump,310,13.60%,1943,85.26%
2020,48077,Joseph R. Biden, Jr.,Donald J. Trump,614,10.69%,5069,88.25%
2020,48079,Joseph R. Biden, Jr.,Donald J. Trump,177,17.70%,809,80.90%
2020,48081,Joseph R. Biden, Jr.,Donald J. Trump,178,10.01%,1586,89.15%
2020,48083,Joseph R. Biden, Jr.,Donald J. Trump,451,10.92%,3641,88.18%
2020,48085,Joseph R. Biden, Jr.,Donald J. Trump,230945,46.92%,252318,51.26%
2020,48087,Joseph R. Biden, Jr.,Donald J. Trump,155,12.73%,1048,86.04%
2020,48089,Joseph R. Biden, Jr.,Donald J. Trump,2420,24.26%,7472,74.91%
2020,48091,Joseph R. Biden, Jr.,Donald J. Trump,24826,27.93%,62740,70.58%
2020,48093,Joseph R. Biden, Jr.,Donald J. Trump,853,14.02%,5177,85.06%
2020,48095,Joseph R. Biden, Jr.,Donald J. Trump,197,15.54%,1058,83.44%
2020,48097,Joseph R. Biden, Jr.,Donald J. Trump,3210,16.87%,15596,81.98%
2020,48099,Joseph R. Biden, Jr.,Donald J. Trump,7565,32.20%,15438,65.71%
2020,48101,Joseph R. Biden, Jr.,Donald J. Trump,113,17.07%,540,81.57%
2020,48103,Joseph R. Biden, Jr.,Donald J. Trump,241,16.03%,1247,82.97%
2020,48105,Joseph R. Biden, Jr.,Donald J. Trump,344,21.86%,1220,77.51%
2020,48107,Joseph R. Biden, Jr.,Donald J. Trump,527,26.98%,1396,71.48%
2020,48109,Joseph R. Biden, Jr.,Donald J. Trump,438,50.69%,415,48.03%
2020,48111,Joseph R. Biden, Jr.,Donald J. Trump,197,12.24%,1389,86.33%
2020,48113,Joseph R. Biden, Jr.,Donald J. Trump,598576,64.89%,307076,33.29%
2020,48115,Joseph R. Biden, Jr.,Donald J. Trump,808,21.32%,2951,77.88%
2020,48117,Joseph R. Biden, Jr.,Donald J. Trump,1264,27.42%,3294,71.45%
2020,48119,Joseph R. Biden, Jr.,Donald J. Trump,403,15.55%,2162,83.41%
2020,48121,Joseph R. Biden, Jr.,Donald J. Trump,188695,45.15%,222480,53.23%
2020,48123,Joseph R. Biden, Jr.,Donald J. Trump,1494,18.40%,6567,80.89%
2020,48125,Joseph R. Biden, Jr.,Donald J. Trump,130,13.16%,853,86.34%
2020,48127,Joseph R. Biden, Jr.,Donald J. Trump,2264,61.76%,1384,37.75%
2020,48129,Joseph R. Biden, Jr.,Donald J. Trump,198,12.01%,1438,87.26%
2020,48131,Joseph R. Biden, Jr.,Donald J. Trump,2575,50.96%,2443,48.35%
2020,48133,Joseph R. Biden, Jr.,Donald J. Trump,983,11.85%,7237,87.27%
2020,48135,Joseph R. Biden, Jr.,Donald J. Trump,11367,25.49%,32697,73.33%
2020,48137,Joseph R. Biden, Jr.,Donald J. Trump,168,15.76%,893,83.77%
2020,48139,Joseph R. Biden, Jr.,Donald J. Trump,27565,32.17%,56717,66.19%
2020,48141,Joseph R. Biden, Jr.,Donald J. Trump,178126,66.66%,84331,31.56%
2020,48143,Joseph R. Biden, Jr.,Donald J. Trump,2916,17.28%,13684,81.08%
2020,48145,Joseph R. Biden, Jr.,Donald J. Trump,1899,30.96%,4177,68.11%
2020,48147,Joseph R. Biden, Jr.,Donald J. Trump,2655,17.69%,12171,81.10%
2020,48149,Joseph R. Biden, Jr.,Donald J. Trump,2661,20.56%,10171,78.60%
2020,48151,Joseph R. Biden, Jr.,Donald J. Trump,352,19.28%,1448,79.30%
2020,48153,Joseph R. Biden, Jr.,Donald J. Trump,438,21.48%,1584,77.69%
2020,48155,Joseph R. Biden, Jr.,Donald J. Trump,99,17.97%,445,80.76%
2020,48157,Joseph R. Biden, Jr.,Donald J. Trump,195552,54.57%,157718,44.01%
2020,48159,Joseph R. Biden, Jr.,Donald J. Trump,804,16.05%,4161,83.07%
2020,48161,Joseph R. Biden, Jr.,Donald J. Trump,1635,18.77%,6991,80.25%
2020,48163,Joseph R. Biden, Jr.,Donald J. Trump,2422,45.88%,2823,53.48%
2020,48165,Joseph R. Biden, Jr.,Donald J. Trump,576,9.61%,5355,89.31%
2020,48167,Joseph R. Biden, Jr.,Donald J. Trump,58842,37.95%,93911,60.56%
2020,48169,Joseph R. Biden, Jr.,Donald J. Trump,231,13.97%,1413,85.48%
2020,48171,Joseph R. Biden, Jr.,Donald J. Trump,3176,20.04%,12514,78.95%
2020,48173,Joseph R. Biden, Jr.,Donald J. Trump,39,5.97%,611,93.57%
2020,48175,Joseph R. Biden, Jr.,Donald J. Trump,877,21.95%,3085,77.22%
2020,48177,Joseph R. Biden, Jr.,Donald J. Trump,1948,25.47%,5627,73.57%
2020,48179,Joseph R. Biden, Jr.,Donald J. Trump,829,10.65%,6840,87.90%
2020,48181,Joseph R. Biden, Jr.,Donald J. Trump,14506,24.39%,44163,74.26%
2020,48183,Joseph R. Biden, Jr.,Donald J. Trump,14796,30.84%,32493,67.72%
2020,48185,Joseph R. Biden, Jr.,Donald J. Trump,2833,22.82%,9432,75.98%
2020,48187,Joseph R. Biden, Jr.,Donald J. Trump,28805,37.04%,47553,61.16%
2020,48189,Joseph R. Biden, Jr.,Donald J. Trump,2279,23.77%,7177,74.87%
2020,48191,Joseph R. Biden, Jr.,Donald J. Trump,168,14.37%,995,85.12%
2020,48193,Joseph R. Biden, Jr.,Donald J. Trump,641,14.73%,3616,83.11%
2020,48195,Joseph R. Biden, Jr.,Donald J. Trump,166,8.11%,1849,90.33%
2020,48197,Joseph R. Biden, Jr.,Donald J. Trump,241,15.25%,1330,84.18%
2020,48199,Joseph R. Biden, Jr.,Donald J. Trump,3474,12.57%,23858,86.33%
2020,48201,Joseph R. Biden, Jr.,Donald J. Trump,918193,55.94%,700630,42.69%
2020,48203,Joseph R. Biden, Jr.,Donald J. Trump,7908,26.61%,21466,72.23%
2020,48205,Joseph R. Biden, Jr.,Donald J. Trump,195,9.38%,1868,89.89%
2020,48207,Joseph R. Biden, Jr.,Donald J. Trump,353,15.94%,1840,83.11%
2020,48209,Joseph R. Biden, Jr.,Donald J. Trump,59524,54.41%,47680,43.59%
2020,48211,Joseph R. Biden, Jr.,Donald J. Trump,206,11.98%,1486,86.40%
2020,48213,Joseph R. Biden, Jr.,Donald J. Trump,7060,19.44%,28911,79.61%
2020,48215,Joseph R. Biden, Jr.,Donald J. Trump,128199,58.04%,90527,40.98%
2020,48217,Joseph R. Biden, Jr.,Donald J. Trump,2860,19.15%,11926,79.87%
2020,48219,Joseph R. Biden, Jr.,Donald J. Trump,1482,18.30%,6536,80.69%
2020,48221,Joseph R. Biden, Jr.,Donald J. Trump,5648,17.36%,26496,81.42%
2020,48223,Joseph R. Biden, Jr.,Donald J. Trump,3046,19.11%,12719,79.79%
2020,48225,Joseph R. Biden, Jr.,Donald J. Trump,2314,24.52%,7060,74.80%
2020,48227,Joseph R. Biden, Jr.,Donald J. Trump,2069,20.20%,8054,78.64%
2020,48229,Joseph R. Biden, Jr.,Donald J. Trump,371,31.85%,779,66.87%
2020,48231,Joseph R. Biden, Jr.,Donald J. Trump,8906,23.07%,29163,75.56%
2020,48233,Joseph R. Biden, Jr.,Donald J. Trump,965,11.00%,7681,87.55%
2020,48235,Joseph R. Biden, Jr.,Donald J. Trump,120,13.50%,759,85.38%
2020,48237,Joseph R. Biden, Jr.,Donald J. Trump,331,8.75%,3418,90.38%
2020,48239,Joseph R. Biden, Jr.,Donald J. Trump,1033,16.26%,5231,82.34%
2020,48241,Joseph R. Biden, Jr.,Donald J. Trump,2954,18.92%,12542,80.34%
2020,48243,Joseph R. Biden, Jr.,Donald J. Trump,501,38.39%,784,60.08%
2020,48245,Joseph R. Biden, Jr.,Donald J. Trump,46073,48.62%,47570,50.20%
2020,48247,Joseph R. Biden, Jr.,Donald J. Trump,1197,58.79%,833,40.91%
2020,48249,Joseph R. Biden, Jr.,Donald J. Trump,6119,44.77%,7453,54.52%
2020,48251,Joseph R. Biden, Jr.,Donald J. Trump,16464,22.86%,54628,75.85%
2020,48253,Joseph R. Biden, Jr.,Donald J. Trump,999,14.82%,5660,83.96%
2020,48255,Joseph R. Biden, Jr.,Donald J. Trump,1234,23.50%,3968,75.55%
2020,48257,Joseph R. Biden, Jr.,Donald J. Trump,18405,32.45%,37624,66.34%
2020,48259,Joseph R. Biden, Jr.,Donald J. Trump,6020,22.76%,20083,75.92%
2020,48261,Joseph R. Biden, Jr.,Donald J. Trump,65,33.51%,127,65.46%
2020,48263,Joseph R. Biden, Jr.,Donald J. Trump,47,10.17%,411,88.96%
2020,48265,Joseph R. Biden, Jr.,Donald J. Trump,6524,23.51%,20879,75.25%
2020,48267,Joseph R. Biden, Jr.,Donald J. Trump,284,12.39%,1987,86.69%
2020,48269,Joseph R. Biden, Jr.,Donald J. Trump,8,5.03%,151,94.97%
2020,48271,Joseph R. Biden, Jr.,Donald J. Trump,446,27.82%,1144,71.37%
2020,48273,Joseph R. Biden, Jr.,Donald J. Trump,5314,48.56%,5504,50.29%
2020,48275,Joseph R. Biden, Jr.,Donald J. Trump,265,18.20%,1180,81.04%
2020,48277,Joseph R. Biden, Jr.,Donald J. Trump,4458,20.79%,16760,78.16%
2020,48279,Joseph R. Biden, Jr.,Donald J. Trump,840,19.05%,3521,79.84%
2020,48281,Joseph R. Biden, Jr.,Donald J. Trump,2144,20.62%,8086,77.76%
2020,48283,Joseph R. Biden, Jr.,Donald J. Trump,1052,43.72%,1335,55.49%
2020,48285,Joseph R. Biden, Jr.,Donald J. Trump,1333,13.07%,8804,86.34%
2020,48287,Joseph R. Biden, Jr.,Donald J. Trump,1750,21.60%,6255,77.22%
2020,48289,Joseph R. Biden, Jr.,Donald J. Trump,1072,12.34%,7523,86.62%
2020,48291,Joseph R. Biden, Jr.,Donald J. Trump,5785,19.72%,23302,79.44%
2020,48293,Joseph R. Biden, Jr.,Donald J. Trump,2213,24.33%,6789,74.65%
2020,48295,Joseph R. Biden, Jr.,Donald J. Trump,131,9.68%,1205,89.06%
2020,48297,Joseph R. Biden, Jr.,Donald J. Trump,819,16.20%,4199,83.08%
2020,48299,Joseph R. Biden, Jr.,Donald J. Trump,2465,19.47%,10079,79.61%
2020,48301,Joseph R. Biden, Jr.,Donald J. Trump,4,6.06%,60,90.91%
2020,48303,Joseph R. Biden, Jr.,Donald J. Trump,40017,33.12%,78861,65.27%
2020,48305,Joseph R. Biden, Jr.,Donald J. Trump,428,18.67%,1853,80.81%
2020,48307,Joseph R. Biden, Jr.,Donald J. Trump,490,14.26%,2904,84.52%
2020,48309,Joseph R. Biden, Jr.,Donald J. Trump,36688,37.49%,59543,60.84%
2020,48311,Joseph R. Biden, Jr.,Donald J. Trump,53,10.27%,460,89.15%
2020,48313,Joseph R. Biden, Jr.,Donald J. Trump,1088,20.54%,4169,78.69%
2020,48315,Joseph R. Biden, Jr.,Donald J. Trump,1339,27.53%,3470,71.34%
2020,48317,Joseph R. Biden, Jr.,Donald J. Trump,288,13.33%,1857,85.97%
2020,48319,Joseph R. Biden, Jr.,Donald J. Trump,457,18.47%,1991,80.48%
2020,48321,Joseph R. Biden, Jr.,Donald J. Trump,3733,27.19%,9845,71.72%
2020,48323,Joseph R. Biden, Jr.,Donald J. Trump,8332,54.29%,6881,44.84%
2020,48325,Joseph R. Biden, Jr.,Donald J. Trump,6773,29.89%,15642,69.04%
2020,48327,Joseph R. Biden, Jr.,Donald J. Trump,197,19.16%,823,80.06%
2020,48329,Joseph R. Biden, Jr.,Donald J. Trump,12329,20.90%,45624,77.34%
2020,48331,Joseph R. Biden, Jr.,Donald J. Trump,2496,23.60%,7984,75.48%
